domain,exchange_flow_name,exchange_supplying_process_id,exchange_supplying_process_location,exchange_supplying_process_name,info_process_id,info_process_location,info_process_name,info_unit,n_row_amount,n_row_unit,process_name,reason
technosphere,Light fuel oil,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,1.955733509668253e-07,kg,"coal extraction and processing - Northern Appalachia, BIT, Surface",Cutoff dummy flow skipped
technosphere,"natural gas, delivered",Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,1.4673230844486893e-07,kg,"coal extraction and processing - Northern Appalachia, BIT, Surface",Cutoff dummy flow skipped
technosphere,liquefied petroleum gas,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,6.416850821484083e-11,kg,"coal extraction and processing - Northern Appalachia, BIT, Surface",Cutoff dummy flow skipped
technosphere,asphalt,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,0.0007945157568577,kg,"coal extraction and processing - Northern Appalachia, BIT, Underground",Cutoff dummy flow skipped
technosphere,petroleum coke,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,2.161366961595093e-07,kg,"coal extraction and processing - Northern Appalachia, BIT, Underground",Cutoff dummy flow skipped
technosphere,Ammonium nitrate,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,0.0019207548584364,kg,"coal extraction and processing - Northern Appalachia, BIT, Underground",Cutoff dummy flow skipped
technosphere,liquefied petroleum gas,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,7.355244279253602e-11,kg,"coal extraction and processing - Northern Appalachia, BIT, Underground",Cutoff dummy flow skipped
technosphere,cast iron,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,2.39566436547217e-07,kg,"coal extraction and processing - Northern Appalachia, BIT, Underground",Cutoff dummy flow skipped
technosphere,zinc,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,4.5841187381428e-09,kg,"coal extraction and processing - Northern Appalachia, BIT, Underground",Cutoff dummy flow skipped
technosphere,Light fuel oil,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,1.5994798354134257e-06,kg,"coal extraction and processing - Northern Appalachia, BIT, Underground",Cutoff dummy flow skipped
technosphere,polyvinyl chloride (PVC),Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,9.199586164568752e-08,kg,"coal extraction and processing - Northern Appalachia, BIT, Underground",Cutoff dummy flow skipped
technosphere,residual oil,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,3.520080013945336e-09,kg,"coal extraction and processing - Northern Appalachia, BIT, Underground",Cutoff dummy flow skipped
technosphere,"rubber, styrene-butadiene",Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,2.953221515808041e-07,kg,"coal extraction and processing - Northern Appalachia, BIT, Underground",Cutoff dummy flow skipped
technosphere,"Water, reclaimed",Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,0.0007579236471793,kg,"coal extraction and processing - Northern Appalachia, BIT, Underground",Cutoff dummy flow skipped
technosphere,"natural gas, delivered",Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,1.652731286627212e-07,kg,"coal extraction and processing - Northern Appalachia, BIT, Underground",Cutoff dummy flow skipped
technosphere,copper,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,5.744204725776018e-09,kg,"coal extraction and processing - Northern Appalachia, BIT, Underground",Cutoff dummy flow skipped
technosphere,cast iron,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,1.1857063339044237e-12,kg,"coal extraction and processing - Powder River Basin, BIT, Surface",Cutoff dummy flow skipped
technosphere,petroleum coke,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,9.31495250833525e-08,kg,"coal extraction and processing - Powder River Basin, BIT, Surface",Cutoff dummy flow skipped
technosphere,Ammonium nitrate,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,0.0012234827537953,kg,"coal extraction and processing - Powder River Basin, BIT, Surface",Cutoff dummy flow skipped
technosphere,polyvinyl chloride (PVC),Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,4.53761292462941e-13,kg,"coal extraction and processing - Powder River Basin, BIT, Surface",Cutoff dummy flow skipped
technosphere,Light fuel oil,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,1.1538043768405661e-07,kg,"coal extraction and processing - Powder River Basin, BIT, Surface",Cutoff dummy flow skipped
technosphere,zinc,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,2.2676360291281083e-14,kg,"coal extraction and processing - Powder River Basin, BIT, Surface",Cutoff dummy flow skipped
technosphere,liquefied petroleum gas,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,3.169905886952385e-11,kg,"coal extraction and processing - Powder River Basin, BIT, Surface",Cutoff dummy flow skipped
technosphere,"natural gas, delivered",Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,7.215238803509648e-08,kg,"coal extraction and processing - Powder River Basin, BIT, Surface",Cutoff dummy flow skipped
technosphere,"Water, reclaimed",Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,0.0167272810896122,kg,"coal extraction and processing - Powder River Basin, BIT, Surface",Cutoff dummy flow skipped
technosphere,asphalt,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,1.5786918341262998e-07,kg,"coal extraction and processing - Powder River Basin, BIT, Surface",Cutoff dummy flow skipped
technosphere,copper,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,2.8431318986724185e-14,kg,"coal extraction and processing - Powder River Basin, BIT, Surface",Cutoff dummy flow skipped
technosphere,residual oil,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,1.5170648678708122e-09,kg,"coal extraction and processing - Powder River Basin, BIT, Surface",Cutoff dummy flow skipped
technosphere,"rubber, styrene-butadiene",Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,7.268436806122214e-07,kg,"coal extraction and processing - Powder River Basin, BIT, Surface",Cutoff dummy flow skipped
technosphere,liquefied petroleum gas,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,3.1699058869523856e-11,kg,"coal extraction and processing - Powder River Basin, SUB, Surface",Cutoff dummy flow skipped
technosphere,zinc,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,2.2676360291281083e-14,kg,"coal extraction and processing - Powder River Basin, SUB, Surface",Cutoff dummy flow skipped
technosphere,asphalt,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,1.5786918341262993e-07,kg,"coal extraction and processing - Powder River Basin, SUB, Surface",Cutoff dummy flow skipped
technosphere,Light fuel oil,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,1.1538043768405665e-07,kg,"coal extraction and processing - Powder River Basin, SUB, Surface",Cutoff dummy flow skipped
technosphere,polyvinyl chloride (PVC),Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,4.537612924629412e-13,kg,"coal extraction and processing - Powder River Basin, SUB, Surface",Cutoff dummy flow skipped
technosphere,copper,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,2.8431318986724166e-14,kg,"coal extraction and processing - Powder River Basin, SUB, Surface",Cutoff dummy flow skipped
technosphere,"Water, reclaimed",Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,0.0167272810896122,kg,"coal extraction and processing - Powder River Basin, SUB, Surface",Cutoff dummy flow skipped
technosphere,cast iron,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,1.1857063339044229e-12,kg,"coal extraction and processing - Powder River Basin, SUB, Surface",Cutoff dummy flow skipped
technosphere,Ammonium nitrate,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,0.0012234827537953,kg,"coal extraction and processing - Powder River Basin, SUB, Surface",Cutoff dummy flow skipped
technosphere,petroleum coke,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,9.314952508335252e-08,kg,"coal extraction and processing - Powder River Basin, SUB, Surface",Cutoff dummy flow skipped
technosphere,residual oil,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,1.5170648678708124e-09,kg,"coal extraction and processing - Powder River Basin, SUB, Surface",Cutoff dummy flow skipped
technosphere,"rubber, styrene-butadiene",Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,7.268436806122213e-07,kg,"coal extraction and processing - Powder River Basin, SUB, Surface",Cutoff dummy flow skipped
technosphere,"natural gas, delivered",Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,7.215238803509648e-08,kg,"coal extraction and processing - Powder River Basin, SUB, Surface",Cutoff dummy flow skipped
technosphere,"rubber, styrene-butadiene",Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,2.959407047457231e-07,kg,"coal extraction and processing - Powder River Basin, SUB, Underground",Cutoff dummy flow skipped
technosphere,Light fuel oil,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,1.9657415053401127e-06,kg,"coal extraction and processing - Powder River Basin, SUB, Underground",Cutoff dummy flow skipped
technosphere,"Water, reclaimed",Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,0.0138006331839991,kg,"coal extraction and processing - Powder River Basin, SUB, Underground",Cutoff dummy flow skipped
technosphere,zinc,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,4.231680660257381e-09,kg,"coal extraction and processing - Powder River Basin, SUB, Underground",Cutoff dummy flow skipped
technosphere,petroleum coke,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,2.0984678897682546e-07,kg,"coal extraction and processing - Powder River Basin, SUB, Underground",Cutoff dummy flow skipped
technosphere,"natural gas, delivered",Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,1.5927556948011328e-07,kg,"coal extraction and processing - Powder River Basin, SUB, Underground",Cutoff dummy flow skipped
technosphere,cast iron,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,2.211477094665915e-07,kg,"coal extraction and processing - Powder River Basin, SUB, Underground",Cutoff dummy flow skipped
technosphere,polyvinyl chloride (PVC),Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,8.492329828634467e-08,kg,"coal extraction and processing - Powder River Basin, SUB, Underground",Cutoff dummy flow skipped
technosphere,residual oil,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,3.417626991789263e-09,kg,"coal extraction and processing - Powder River Basin, SUB, Underground",Cutoff dummy flow skipped
technosphere,asphalt,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,0.0007780707355883,kg,"coal extraction and processing - Powder River Basin, SUB, Underground",Cutoff dummy flow skipped
technosphere,Ammonium nitrate,Error:Cutoff dummy flow,Error:This flow is missing defaultProvider,Error:This flow is missing defaultProvider,,,,,0.0018923325723868,kg,"coal extraction and processing - Powder River Basin, SUB, Underground",Cutoff dummy flow skipped
