id1,id2,flow,unit,description,type,emission_id,database,,,
"('biosphere3', '0ed1b1a1-e56d-4860-bac7-d76a39bde930')",0ed1b1a1-e56d-4860-bac7-d76a39bde930,Silver I,kilogram,"air; low population density, long-term",emission,0ed1b1a1-e56d-4860-bac7-d76a39bde930,biosphere3,,,
"('biosphere3', '71cfe87c-ab80-421e-adba-afb7d5bd0861')",71cfe87c-ab80-421e-adba-afb7d5bd0861,Silver I,kilogram,water; ground-,emission,71cfe87c-ab80-421e-adba-afb7d5bd0861,biosphere3,,,
"('biosphere3', '6aa8673f-f7e3-4270-93dc-e97b745fced7')",6aa8673f-f7e3-4270-93dc-e97b745fced7,Silver I,kilogram,water,emission,6aa8673f-f7e3-4270-93dc-e97b745fced7,biosphere3,,,
"('biosphere3', '16316600-f12a-410b-8726-3faee64de60a')",16316600-f12a-410b-8726-3faee64de60a,Silver I,kilogram,soil; industrial,emission,16316600-f12a-410b-8726-3faee64de60a,biosphere3,,,
"('biosphere3', 'ebb88ef4-50ab-4e3b-9251-c5fcdf6b4768')",ebb88ef4-50ab-4e3b-9251-c5fcdf6b4768,Silver I,kilogram,air,emission,ebb88ef4-50ab-4e3b-9251-c5fcdf6b4768,biosphere3,,,
"('biosphere3', '87e68018-eac4-4935-9d0b-a61d4be6f147')",87e68018-eac4-4935-9d0b-a61d4be6f147,Silver-110,kilo Becquerel,"air; low population density, long-term",emission,87e68018-eac4-4935-9d0b-a61d4be6f147,biosphere3,,,
"('biosphere3', '2c9e7fba-dd57-4294-8a5e-2aa489930f69')",2c9e7fba-dd57-4294-8a5e-2aa489930f69,Silver-110,kilo Becquerel,air; non-urban air or from high stacks,emission,2c9e7fba-dd57-4294-8a5e-2aa489930f69,biosphere3,,,
"('biosphere3', '2a8ec77d-55f2-402a-bc5a-2e9162de2822')",2a8ec77d-55f2-402a-bc5a-2e9162de2822,Silver-110,kilo Becquerel,"water; ground-, long-term",emission,2a8ec77d-55f2-402a-bc5a-2e9162de2822,biosphere3,,,
"('biosphere3', '3d73dd18-aec5-41a6-bc11-91a8aa9beb1d')",3d73dd18-aec5-41a6-bc11-91a8aa9beb1d,Silver-110,kilo Becquerel,water,emission,3d73dd18-aec5-41a6-bc11-91a8aa9beb1d,biosphere3,,,
"('biosphere3', '0c1f1396-1b8f-4958-858c-1fde3a746125')",0c1f1396-1b8f-4958-858c-1fde3a746125,Silver-110,kilo Becquerel,water; ocean,emission,0c1f1396-1b8f-4958-858c-1fde3a746125,biosphere3,,,
"('biosphere3', 'c8dd5128-8a14-41c8-abab-7112ce115f94')",c8dd5128-8a14-41c8-abab-7112ce115f94,Silver-110,kilo Becquerel,air; urban air close to ground,emission,c8dd5128-8a14-41c8-abab-7112ce115f94,biosphere3,,,
"('biosphere3', '2e7b6bd9-c3af-498f-8d33-b172fc82c688')",2e7b6bd9-c3af-498f-8d33-b172fc82c688,Silver-110,kilo Becquerel,water; ground-,emission,2e7b6bd9-c3af-498f-8d33-b172fc82c688,biosphere3,,,
"('biosphere3', 'e51e73a4-bc86-40a4-bdf7-83192b3618a3')",e51e73a4-bc86-40a4-bdf7-83192b3618a3,Silver-110,kilo Becquerel,air,emission,e51e73a4-bc86-40a4-bdf7-83192b3618a3,biosphere3,,,
"('biosphere3', '1329e7f0-ff40-45e2-8e46-a2192b87e407')",1329e7f0-ff40-45e2-8e46-a2192b87e407,Silver-110,kilo Becquerel,air; lower stratosphere + upper troposphere,emission,1329e7f0-ff40-45e2-8e46-a2192b87e407,biosphere3,,,
"('biosphere3', '9f826bcb-5efc-4977-93f2-8415e3f957df')",9f826bcb-5efc-4977-93f2-8415e3f957df,Silver-110,kilo Becquerel,water; surface water,emission,9f826bcb-5efc-4977-93f2-8415e3f957df,biosphere3,,,
"('biosphere3', 'c15f6c4d-bf7a-4a7c-91c6-53aad6a630a8')",c15f6c4d-bf7a-4a7c-91c6-53aad6a630a8,"Silver, 0.007% in sulfide, Ag 0.004%, Pb, Zn, Cd, In",kilogram,natural resource; in ground,natural resource,c15f6c4d-bf7a-4a7c-91c6-53aad6a630a8,biosphere3,,,
"('biosphere3', 'bc153c00-6c93-412f-aadc-750f2fc6f9c7')",bc153c00-6c93-412f-aadc-750f2fc6f9c7,"Silver, 0.01% in crude ore",kilogram,natural resource; in ground,natural resource,bc153c00-6c93-412f-aadc-750f2fc6f9c7,biosphere3,,,
"('biosphere3', '14946240-b1ee-412c-b900-ed5728a4e684')",14946240-b1ee-412c-b900-ed5728a4e684,"Silver, 3.2ppm in sulfide, Ag 1.2ppm, Cu and Te, in crude ore",kilogram,natural resource; in ground,natural resource,14946240-b1ee-412c-b900-ed5728a4e684,biosphere3,,,
"('biosphere3', 'ed8c57b5-6012-4f21-8b70-92a85923786a')",ed8c57b5-6012-4f21-8b70-92a85923786a,"Silver, Ag 1.5E-4%, Au 6.8E-4%, in ore",kilogram,natural resource; in ground,natural resource,ed8c57b5-6012-4f21-8b70-92a85923786a,biosphere3,,,
"('biosphere3', 'adfff256-b19a-4083-9783-ffbc7a7cb437')",adfff256-b19a-4083-9783-ffbc7a7cb437,"Silver, Ag 1.5E-5%, Au 5.4E-4%, in ore",kilogram,natural resource; in ground,natural resource,adfff256-b19a-4083-9783-ffbc7a7cb437,biosphere3,,,
"('biosphere3', '45ed0c16-0e34-45f1-8bf9-3b1ce8489e73')",45ed0c16-0e34-45f1-8bf9-3b1ce8489e73,"Silver, Ag 1.8E-6%, in mixed ore",kilogram,natural resource; in ground,natural resource,45ed0c16-0e34-45f1-8bf9-3b1ce8489e73,biosphere3,,,
"('biosphere3', 'd02343bd-b00d-4fb3-9bda-2e8183f3b012')",d02343bd-b00d-4fb3-9bda-2e8183f3b012,"Silver, Ag 2.1E-4%, Au 2.1E-4%, in ore",kilogram,natural resource; in ground,natural resource,d02343bd-b00d-4fb3-9bda-2e8183f3b012,biosphere3,,,
"('biosphere3', 'd76320f7-6761-4864-92a6-660fa3453ffa')",d76320f7-6761-4864-92a6-660fa3453ffa,"Silver, Ag 4.2E-3%, Au 1.1E-4%, in ore",kilogram,natural resource; in ground,natural resource,d76320f7-6761-4864-92a6-660fa3453ffa,biosphere3,,,
"('biosphere3', '6f70e7c7-ef61-4489-b4f3-157e7e8541ef')",6f70e7c7-ef61-4489-b4f3-157e7e8541ef,"Silver, Ag 4.6E-5%, Au 1.3E-4%, in ore",kilogram,natural resource; in ground,natural resource,6f70e7c7-ef61-4489-b4f3-157e7e8541ef,biosphere3,,,
"('biosphere3', 'eaa3e9d4-68d6-4267-a7a5-48b141c3861e')",eaa3e9d4-68d6-4267-a7a5-48b141c3861e,"Silver, Ag 5.4E-3%, in mixed ore",kilogram,natural resource; in ground,natural resource,eaa3e9d4-68d6-4267-a7a5-48b141c3861e,biosphere3,,,
"('biosphere3', '781dda0c-ffeb-4664-9667-7506ce6269b9')",781dda0c-ffeb-4664-9667-7506ce6269b9,"Silver, Ag 7.6E-5%, Au 9.7E-5%, in ore",kilogram,natural resource; in ground,natural resource,781dda0c-ffeb-4664-9667-7506ce6269b9,biosphere3,,,
"('biosphere3', 'cfaa80f4-8e19-4fd6-942a-eaea14812896')",cfaa80f4-8e19-4fd6-942a-eaea14812896,"Silver, Ag 9.7E-4%, in mixed ore",kilogram,natural resource; in ground,natural resource,cfaa80f4-8e19-4fd6-942a-eaea14812896,biosphere3,,,
"('biosphere3', '3ac07adf-7b44-46f7-9470-b7b1bf0ba961')",3ac07adf-7b44-46f7-9470-b7b1bf0ba961,Simazine,kilogram,soil; agricultural,emission,3ac07adf-7b44-46f7-9470-b7b1bf0ba961,biosphere3,,,
"('biosphere3', '2668faa0-1e97-513e-9333-684814cf181b')",2668faa0-1e97-513e-9333-684814cf181b,Simazine,kilogram,air; non-urban air or from high stacks,emission,2668faa0-1e97-513e-9333-684814cf181b,biosphere3,,,
"('biosphere3', '2c43033a-5567-5a95-aa61-fd637d38dd2a')",2c43033a-5567-5a95-aa61-fd637d38dd2a,Simazine,kilogram,water; ground-,emission,2c43033a-5567-5a95-aa61-fd637d38dd2a,biosphere3,,,
"('biosphere3', '2c79c4ee-6e76-5c59-a4c1-4dbdb674bc56')",2c79c4ee-6e76-5c59-a4c1-4dbdb674bc56,Simazine,kilogram,water,emission,2c79c4ee-6e76-5c59-a4c1-4dbdb674bc56,biosphere3,,,
"('biosphere3', '7bccfb66-5ece-53e5-9a8a-912a6a335e64')",7bccfb66-5ece-53e5-9a8a-912a6a335e64,Simazine,kilogram,soil; forestry,emission,7bccfb66-5ece-53e5-9a8a-912a6a335e64,biosphere3,,,
"('biosphere3', '4643fd2d-d9b0-5ea6-925e-a0a6e9da33b4')",4643fd2d-d9b0-5ea6-925e-a0a6e9da33b4,Simazine,kilogram,air,emission,4643fd2d-d9b0-5ea6-925e-a0a6e9da33b4,biosphere3,,,
"('biosphere3', '896bfa32-a9a9-4e75-aed0-e178987ec038')",896bfa32-a9a9-4e75-aed0-e178987ec038,Sodium,kilogram,soil; agricultural,emission,896bfa32-a9a9-4e75-aed0-e178987ec038,biosphere3,,,
"('biosphere3', '235b2f02-ff98-4da9-82e2-e4246c7b7990')",235b2f02-ff98-4da9-82e2-e4246c7b7990,Sodium,kilogram,air,emission,235b2f02-ff98-4da9-82e2-e4246c7b7990,biosphere3,,,
"('biosphere3', '01248058-8a0f-40f6-8555-13ec37c7931d')",01248058-8a0f-40f6-8555-13ec37c7931d,Sodium,kilogram,"air; low population density, long-term",emission,01248058-8a0f-40f6-8555-13ec37c7931d,biosphere3,,,
"('biosphere3', '460716f9-f5b8-4ee0-8198-545b24822124')",460716f9-f5b8-4ee0-8198-545b24822124,Sodium,kilogram,air; lower stratosphere + upper troposphere,emission,460716f9-f5b8-4ee0-8198-545b24822124,biosphere3,,,
"('biosphere3', 'cc1c987a-2b6e-4cbc-969a-73f1c96de448')",cc1c987a-2b6e-4cbc-969a-73f1c96de448,Sodium,kilogram,soil; industrial,emission,cc1c987a-2b6e-4cbc-969a-73f1c96de448,biosphere3,,,
"('biosphere3', 'e19658ac-3c4a-4cde-90ab-9dc6f569b02b')",e19658ac-3c4a-4cde-90ab-9dc6f569b02b,Sodium,kilogram,soil; forestry,emission,e19658ac-3c4a-4cde-90ab-9dc6f569b02b,biosphere3,,,
"('biosphere3', '3d719c07-ec27-4971-b7cc-4bcf17d77dd3')",3d719c07-ec27-4971-b7cc-4bcf17d77dd3,Sodium,kilogram,air; non-urban air or from high stacks,emission,3d719c07-ec27-4971-b7cc-4bcf17d77dd3,biosphere3,,,
"('biosphere3', '98eb1d16-9d7a-4716-9be4-1449341a832f')",98eb1d16-9d7a-4716-9be4-1449341a832f,Sodium,kilogram,air; urban air close to ground,emission,98eb1d16-9d7a-4716-9be4-1449341a832f,biosphere3,,,
"('biosphere3', 'fab932d4-0a58-491c-9d7f-294d07a7953d')",fab932d4-0a58-491c-9d7f-294d07a7953d,Sodium,kilogram,natural resource; in ground,natural resource,fab932d4-0a58-491c-9d7f-294d07a7953d,biosphere3,,,
"('biosphere3', '73a1b292-e31d-4100-a413-304795a3656f')",73a1b292-e31d-4100-a413-304795a3656f,Sodium,kilogram,water; ground-,emission,73a1b292-e31d-4100-a413-304795a3656f,biosphere3,,,
"('biosphere3', '723f56f9-c68e-5692-a969-0fb2a70bce20')",723f56f9-c68e-5692-a969-0fb2a70bce20,Sodium,kilogram,water,emission,723f56f9-c68e-5692-a969-0fb2a70bce20,biosphere3,,,
"('biosphere3', '4573f0c9-0fdd-413f-ae74-e27290f40743')",4573f0c9-0fdd-413f-ae74-e27290f40743,Sodium,kilogram,soil,emission,4573f0c9-0fdd-413f-ae74-e27290f40743,biosphere3,,,
"('biosphere3', 'fc86ce94-df2b-4156-a61d-65fc66a2a9a1')",fc86ce94-df2b-4156-a61d-65fc66a2a9a1,Sodium chlorate,kilogram,"air; low population density, long-term",emission,fc86ce94-df2b-4156-a61d-65fc66a2a9a1,biosphere3,,,
"('biosphere3', 'a857022f-c251-4665-81fb-dce3346ac8e4')",a857022f-c251-4665-81fb-dce3346ac8e4,Sodium chlorate,kilogram,water; ocean,emission,a857022f-c251-4665-81fb-dce3346ac8e4,biosphere3,,,
"('biosphere3', '7fdd39dc-4b73-4fa3-a28c-18f52ddce951')",7fdd39dc-4b73-4fa3-a28c-18f52ddce951,Sodium chlorate,kilogram,water; ground-,emission,7fdd39dc-4b73-4fa3-a28c-18f52ddce951,biosphere3,,,
"('biosphere3', '3c2d03ee-5d0a-4866-b0de-5d4bd1823b1a')",3c2d03ee-5d0a-4866-b0de-5d4bd1823b1a,Sodium chlorate,kilogram,"water; ground-, long-term",emission,3c2d03ee-5d0a-4866-b0de-5d4bd1823b1a,biosphere3,,,
"('biosphere3', '21b46c65-491e-40a9-ac74-5877af997d7c')",21b46c65-491e-40a9-ac74-5877af997d7c,Sodium chlorate,kilogram,air; urban air close to ground,emission,21b46c65-491e-40a9-ac74-5877af997d7c,biosphere3,,,
"('biosphere3', '375f256f-393f-4c89-8db9-56260f7c8046')",375f256f-393f-4c89-8db9-56260f7c8046,Sodium chlorate,kilogram,water,emission,375f256f-393f-4c89-8db9-56260f7c8046,biosphere3,,,
"('biosphere3', '614313e2-984e-4b34-9221-093fcf07db92')",614313e2-984e-4b34-9221-093fcf07db92,Sodium chlorate,kilogram,air; non-urban air or from high stacks,emission,614313e2-984e-4b34-9221-093fcf07db92,biosphere3,,,
"('biosphere3', 'd380bac0-e4c5-430a-b75f-ace6b50a3e30')",d380bac0-e4c5-430a-b75f-ace6b50a3e30,Sodium chlorate,kilogram,air,emission,d380bac0-e4c5-430a-b75f-ace6b50a3e30,biosphere3,,,
"('biosphere3', 'b54ed595-69b7-478b-88d9-a6bd574d46b8')",b54ed595-69b7-478b-88d9-a6bd574d46b8,Sodium chlorate,kilogram,air; lower stratosphere + upper troposphere,emission,b54ed595-69b7-478b-88d9-a6bd574d46b8,biosphere3,,,
"('biosphere3', '5fcc7fe2-9834-4cc7-82d3-766d083f6235')",5fcc7fe2-9834-4cc7-82d3-766d083f6235,Sodium chlorate,kilogram,water; surface water,emission,5fcc7fe2-9834-4cc7-82d3-766d083f6235,biosphere3,,,
"('biosphere3', '0b9159dd-305d-4add-802f-f7b780ed0289')",0b9159dd-305d-4add-802f-f7b780ed0289,Sodium chloride,kilogram,natural resource; in ground,natural resource,0b9159dd-305d-4add-802f-f7b780ed0289,biosphere3,,,
"('biosphere3', '4c0af94e-e0d5-4409-9ec4-ac501a99aabd')",4c0af94e-e0d5-4409-9ec4-ac501a99aabd,Sodium dichromate,kilogram,air; lower stratosphere + upper troposphere,emission,4c0af94e-e0d5-4409-9ec4-ac501a99aabd,biosphere3,,,
"('biosphere3', '7a63162b-4ffe-447f-ba52-782d5548b774')",7a63162b-4ffe-447f-ba52-782d5548b774,Sodium dichromate,kilogram,air; urban air close to ground,emission,7a63162b-4ffe-447f-ba52-782d5548b774,biosphere3,,,
"('biosphere3', 'f714e13b-86ef-4cd2-8248-2495f1a2d2e4')",f714e13b-86ef-4cd2-8248-2495f1a2d2e4,Sodium dichromate,kilogram,air; non-urban air or from high stacks,emission,f714e13b-86ef-4cd2-8248-2495f1a2d2e4,biosphere3,,,
"('biosphere3', '64a408f9-a93b-47c8-863e-3e239fb1b118')",64a408f9-a93b-47c8-863e-3e239fb1b118,Sodium dichromate,kilogram,"air; low population density, long-term",emission,64a408f9-a93b-47c8-863e-3e239fb1b118,biosphere3,,,
"('biosphere3', 'a57bf693-7ffa-409d-919c-c806e34a4c67')",a57bf693-7ffa-409d-919c-c806e34a4c67,Sodium dichromate,kilogram,air,emission,a57bf693-7ffa-409d-919c-c806e34a4c67,biosphere3,,,
"('biosphere3', 'a2833212-0bc8-54a8-ad0e-1eb00f82cc4a')",a2833212-0bc8-54a8-ad0e-1eb00f82cc4a,Sodium fluorosilicate,kilogram,soil; agricultural,emission,a2833212-0bc8-54a8-ad0e-1eb00f82cc4a,biosphere3,,,
"('biosphere3', '19696f8c-c5e9-4444-a0e8-3e8782748237')",19696f8c-c5e9-4444-a0e8-3e8782748237,Sodium formate,kilogram,air,emission,19696f8c-c5e9-4444-a0e8-3e8782748237,biosphere3,,,
"('biosphere3', '4764f5f1-69bc-4ebb-b7c6-6b54c251056e')",4764f5f1-69bc-4ebb-b7c6-6b54c251056e,Sodium formate,kilogram,air; urban air close to ground,emission,4764f5f1-69bc-4ebb-b7c6-6b54c251056e,biosphere3,,,
"('biosphere3', '77f8cc18-5765-4bbe-8661-1189693bfbe7')",77f8cc18-5765-4bbe-8661-1189693bfbe7,Sodium formate,kilogram,"water; ground-, long-term",emission,77f8cc18-5765-4bbe-8661-1189693bfbe7,biosphere3,,,
"('biosphere3', 'b1cb0241-be95-4d53-88a7-8ffeaa1245f9')",b1cb0241-be95-4d53-88a7-8ffeaa1245f9,Sodium formate,kilogram,water; ground-,emission,b1cb0241-be95-4d53-88a7-8ffeaa1245f9,biosphere3,,,
"('biosphere3', 'ed1e2680-f3f7-4f86-bbd3-78819f6c2f1c')",ed1e2680-f3f7-4f86-bbd3-78819f6c2f1c,Sodium formate,kilogram,air; lower stratosphere + upper troposphere,emission,ed1e2680-f3f7-4f86-bbd3-78819f6c2f1c,biosphere3,,,
"('biosphere3', '6f88b081-6292-43b8-a944-bf5968666707')",6f88b081-6292-43b8-a944-bf5968666707,Sodium formate,kilogram,air; non-urban air or from high stacks,emission,6f88b081-6292-43b8-a944-bf5968666707,biosphere3,,,
"('biosphere3', 'f8ac9a93-5172-4349-bc59-01af13f7dbb6')",f8ac9a93-5172-4349-bc59-01af13f7dbb6,Sodium formate,kilogram,water,emission,f8ac9a93-5172-4349-bc59-01af13f7dbb6,biosphere3,,,
"('biosphere3', 'e7909b88-81ef-49d8-8ed0-382ce148ef26')",e7909b88-81ef-49d8-8ed0-382ce148ef26,Sodium formate,kilogram,"air; low population density, long-term",emission,e7909b88-81ef-49d8-8ed0-382ce148ef26,biosphere3,,,
"('biosphere3', '5760329d-2fcb-4021-b9fa-878460c1c1f2')",5760329d-2fcb-4021-b9fa-878460c1c1f2,Sodium formate,kilogram,water; ocean,emission,5760329d-2fcb-4021-b9fa-878460c1c1f2,biosphere3,,,
"('biosphere3', '8de41dc8-4edd-4183-9cf7-fffd7d38ee23')",8de41dc8-4edd-4183-9cf7-fffd7d38ee23,Sodium formate,kilogram,water; surface water,emission,8de41dc8-4edd-4183-9cf7-fffd7d38ee23,biosphere3,,,
"('biosphere3', '569d6913-cb05-4f39-8543-9f7c5cc845f8')",569d6913-cb05-4f39-8543-9f7c5cc845f8,Sodium hydroxide,kilogram,"air; low population density, long-term",emission,569d6913-cb05-4f39-8543-9f7c5cc845f8,biosphere3,,,
"('biosphere3', '7dd10f03-00ef-483e-88c7-ba23e5330316')",7dd10f03-00ef-483e-88c7-ba23e5330316,Sodium hydroxide,kilogram,air,emission,7dd10f03-00ef-483e-88c7-ba23e5330316,biosphere3,,,
"('biosphere3', '131565d8-5d8d-466f-be1d-3615fb77da86')",131565d8-5d8d-466f-be1d-3615fb77da86,Sodium hydroxide,kilogram,air; lower stratosphere + upper troposphere,emission,131565d8-5d8d-466f-be1d-3615fb77da86,biosphere3,,,
"('biosphere3', '834e7547-a8ea-4765-a76e-357612ba65c4')",834e7547-a8ea-4765-a76e-357612ba65c4,Sodium hydroxide,kilogram,air; urban air close to ground,emission,834e7547-a8ea-4765-a76e-357612ba65c4,biosphere3,,,
"('biosphere3', '4bb72252-3059-4ce8-889e-eccba21664ff')",4bb72252-3059-4ce8-889e-eccba21664ff,Sodium hydroxide,kilogram,air; non-urban air or from high stacks,emission,4bb72252-3059-4ce8-889e-eccba21664ff,biosphere3,,,
"('biosphere3', 'd01548e0-7a82-4e53-b958-ee630c6bca72')",d01548e0-7a82-4e53-b958-ee630c6bca72,Sodium hypochlorite,kilogram,air; non-urban air or from high stacks,emission,d01548e0-7a82-4e53-b958-ee630c6bca72,biosphere3,,,
"('biosphere3', 'aa416529-bb87-40a1-bbbc-3772a7ff7848')",aa416529-bb87-40a1-bbbc-3772a7ff7848,Sodium hypochlorite,kilogram,air; lower stratosphere + upper troposphere,emission,aa416529-bb87-40a1-bbbc-3772a7ff7848,biosphere3,,,
"('biosphere3', '2cc8dc8a-e6fb-4486-a840-4bdc1bc71e9b')",2cc8dc8a-e6fb-4486-a840-4bdc1bc71e9b,Sodium hypochlorite,kilogram,air; urban air close to ground,emission,2cc8dc8a-e6fb-4486-a840-4bdc1bc71e9b,biosphere3,,,
"('biosphere3', '2bb2d63d-ad12-442f-af58-009b08ce2df4')",2bb2d63d-ad12-442f-af58-009b08ce2df4,Sodium hypochlorite,kilogram,"air; low population density, long-term",emission,2bb2d63d-ad12-442f-af58-009b08ce2df4,biosphere3,,,
"('biosphere3', 'f237cc62-40b2-4a40-a5fa-d46681d39cf2')",f237cc62-40b2-4a40-a5fa-d46681d39cf2,Sodium hypochlorite,kilogram,air,emission,f237cc62-40b2-4a40-a5fa-d46681d39cf2,biosphere3,,,
"('biosphere3', '1fc409bc-b8e7-48b2-92d5-2ced4aa7bae2')",1fc409bc-b8e7-48b2-92d5-2ced4aa7bae2,Sodium I,kilogram,water; surface water,emission,1fc409bc-b8e7-48b2-92d5-2ced4aa7bae2,biosphere3,,,
"('biosphere3', '5ac961f0-8e53-42ff-b13f-1a7fb9133868')",5ac961f0-8e53-42ff-b13f-1a7fb9133868,Sodium I,kilogram,water,emission,5ac961f0-8e53-42ff-b13f-1a7fb9133868,biosphere3,,,
"('biosphere3', '9310f497-3205-4717-aaa8-1a94c321f7d8')",9310f497-3205-4717-aaa8-1a94c321f7d8,Sodium I,kilogram,water; ocean,emission,9310f497-3205-4717-aaa8-1a94c321f7d8,biosphere3,,,
"('biosphere3', 'fb83d61e-6fe3-4da7-8eb2-b0e2dc85a76d')",fb83d61e-6fe3-4da7-8eb2-b0e2dc85a76d,Sodium I,kilogram,"water; ground-, long-term",emission,fb83d61e-6fe3-4da7-8eb2-b0e2dc85a76d,biosphere3,,,
"('biosphere3', 'ee9fdd7c-5e29-4bdb-852a-3258f06ec2ab')",ee9fdd7c-5e29-4bdb-852a-3258f06ec2ab,Sodium I,kilogram,water; ground-,emission,ee9fdd7c-5e29-4bdb-852a-3258f06ec2ab,biosphere3,,,
"('biosphere3', 'a2a4f255-ad47-4cf8-b6a9-e10885d61407')",a2a4f255-ad47-4cf8-b6a9-e10885d61407,Sodium nitrate,kilogram,natural resource; in ground,natural resource,a2a4f255-ad47-4cf8-b6a9-e10885d61407,biosphere3,,,
"('biosphere3', 'c8e91ad0-a019-492d-87d6-5885a8d1258d')",c8e91ad0-a019-492d-87d6-5885a8d1258d,Sodium perchlorate,kilogram,air; urban air close to ground,emission,c8e91ad0-a019-492d-87d6-5885a8d1258d,biosphere3,,,
"('biosphere3', '5298c766-a7f8-4bff-8409-369818561b7c')",5298c766-a7f8-4bff-8409-369818561b7c,Sodium perchlorate,kilogram,air,emission,5298c766-a7f8-4bff-8409-369818561b7c,biosphere3,,,
"('biosphere3', '021b8f30-26ac-4012-880a-69bfd65bfed4')",021b8f30-26ac-4012-880a-69bfd65bfed4,Sodium perchlorate,kilogram,air; lower stratosphere + upper troposphere,emission,021b8f30-26ac-4012-880a-69bfd65bfed4,biosphere3,,,
"('biosphere3', 'df748e50-40b4-4574-a055-c06ff2d60373')",df748e50-40b4-4574-a055-c06ff2d60373,Sodium perchlorate,kilogram,air; non-urban air or from high stacks,emission,df748e50-40b4-4574-a055-c06ff2d60373,biosphere3,,,
"('biosphere3', 'fd776e0f-85db-4940-9b9f-5c42dd16af12')",fd776e0f-85db-4940-9b9f-5c42dd16af12,Sodium perchlorate,kilogram,"air; low population density, long-term",emission,fd776e0f-85db-4940-9b9f-5c42dd16af12,biosphere3,,,
"('biosphere3', '5bbcdc6d-b1a7-4b63-b625-76060c767de7')",5bbcdc6d-b1a7-4b63-b625-76060c767de7,"Sodium sulphate, various forms",kilogram,natural resource; in ground,natural resource,5bbcdc6d-b1a7-4b63-b625-76060c767de7,biosphere3,,,
"('biosphere3', 'd471d4f2-5a9b-4ecb-93e8-6b2c364ae143')",d471d4f2-5a9b-4ecb-93e8-6b2c364ae143,Sodium tetrahydridoborate,kilogram,air,emission,d471d4f2-5a9b-4ecb-93e8-6b2c364ae143,biosphere3,,,
"('biosphere3', 'f1a587cf-0335-4410-b7d3-ea90497a07a6')",f1a587cf-0335-4410-b7d3-ea90497a07a6,Sodium tetrahydridoborate,kilogram,air; lower stratosphere + upper troposphere,emission,f1a587cf-0335-4410-b7d3-ea90497a07a6,biosphere3,,,
"('biosphere3', 'f91cec3b-a79f-41f3-bc74-cdda6f91964f')",f91cec3b-a79f-41f3-bc74-cdda6f91964f,Sodium tetrahydridoborate,kilogram,"air; low population density, long-term",emission,f91cec3b-a79f-41f3-bc74-cdda6f91964f,biosphere3,,,
"('biosphere3', 'ba317646-ea99-4060-838f-7933b10f0033')",ba317646-ea99-4060-838f-7933b10f0033,Sodium tetrahydridoborate,kilogram,air; urban air close to ground,emission,ba317646-ea99-4060-838f-7933b10f0033,biosphere3,,,
"('biosphere3', '71725af2-93f4-4746-a117-7108be9b4d27')",71725af2-93f4-4746-a117-7108be9b4d27,Sodium tetrahydridoborate,kilogram,air; non-urban air or from high stacks,emission,71725af2-93f4-4746-a117-7108be9b4d27,biosphere3,,,
"('biosphere3', 'b1725012-49ad-4235-bdc7-4c6dbd49bc54')",b1725012-49ad-4235-bdc7-4c6dbd49bc54,Sodium-24,kilo Becquerel,"water; ground-, long-term",emission,b1725012-49ad-4235-bdc7-4c6dbd49bc54,biosphere3,,,
"('biosphere3', 'b696e904-e0a3-4e5a-bca7-500e6661e665')",b696e904-e0a3-4e5a-bca7-500e6661e665,Sodium-24,kilo Becquerel,water; surface water,emission,b696e904-e0a3-4e5a-bca7-500e6661e665,biosphere3,,,
"('biosphere3', '0a2b3be6-e2b5-4878-a472-7deab6efc47d')",0a2b3be6-e2b5-4878-a472-7deab6efc47d,Sodium-24,kilo Becquerel,water; ocean,emission,0a2b3be6-e2b5-4878-a472-7deab6efc47d,biosphere3,,,
"('biosphere3', '5842fca1-f1ce-41c7-9191-ff0860343f7e')",5842fca1-f1ce-41c7-9191-ff0860343f7e,Sodium-24,kilo Becquerel,water,emission,5842fca1-f1ce-41c7-9191-ff0860343f7e,biosphere3,,,
"('biosphere3', 'f9075059-92a7-4056-aece-d85a8bd6b2b9')",f9075059-92a7-4056-aece-d85a8bd6b2b9,Sodium-24,kilo Becquerel,water; ground-,emission,f9075059-92a7-4056-aece-d85a8bd6b2b9,biosphere3,,,
"('biosphere3', 'ca53777e-d36e-4db0-95ce-009f1d8593b8')",ca53777e-d36e-4db0-95ce-009f1d8593b8,"Solids, inorganic",kilogram,water; ground-,emission,ca53777e-d36e-4db0-95ce-009f1d8593b8,biosphere3,,,
"('biosphere3', 'ae0d4a92-45f4-4293-9fdd-2bbe078bc75f')",ae0d4a92-45f4-4293-9fdd-2bbe078bc75f,"Solids, inorganic",kilogram,water; surface water,emission,ae0d4a92-45f4-4293-9fdd-2bbe078bc75f,biosphere3,,,
"('biosphere3', '78ef06c6-9fd3-4237-b077-48c932547412')",78ef06c6-9fd3-4237-b077-48c932547412,"Solids, inorganic",kilogram,water; ocean,emission,78ef06c6-9fd3-4237-b077-48c932547412,biosphere3,,,
"('biosphere3', '86b8d6ec-2f99-4f25-a1aa-394807abdb90')",86b8d6ec-2f99-4f25-a1aa-394807abdb90,"Solids, inorganic",kilogram,"water; ground-, long-term",emission,86b8d6ec-2f99-4f25-a1aa-394807abdb90,biosphere3,,,
